ndc_clean,shape,colors,imprint,size_mm
50111045601,ROUND,BLUE,PLIVA;456,8
50844041121,ROUND,RED,411,10
00182109301,ROUND,BROWN,TCL;080,9
00182101701,ROUND,PINK,,11
00182440501,ROUND,WHITE,,13
00182111301,ROUND,ORANGE,TCL;081,10
51285044602,ROUND,ORANGE,dp;46,7
51285044402,ROUND,BLUE,dp;44,7
51285044102,ROUND,GREEN,dp;41,7
51285044302,ROUND,WHITE,dp;43,7
55253060130,ROUND,YELLOW,C;404,7
00093029401,ROUND,BLUE,93;294,10
00093029201,ROUND,BLUE,93;292,9
55253060030,ROUND,ORANGE,C;402,5
00093917501,ROUND,WHITE,93;175,12
50844018508,ROUND,PINK,44;185,10
00093205755,ROUND,YELLOW,B;30,9
00093731701,ROUND,WHITE,9;3;7317,8
00093102301,ROUND,YELLOW,B;90,9
00093205801,ROUND,YELLOW,B;60,9
00093551798,ROUND,WHITE,TEVA;5517,7
00093517301,ROUND,RED,B;60,9
00093081901,ROUND,RED,B;30,9
51285044202,ROUND,RED,dp;42,7
51285004001,ROUND,WHITE,b;40,7
00093205606,ROUND,WHITE,TO,6
00555913167,ROUND,YELLOW,DO,6
00555913167,ROUND,WHITE,DP,6
00555901858,ROUND,GRAY,b;985,6
00555901858,ROUND,BLUE,b;986,6
00555901858,ROUND,BLUE,b;987,6
00555901858,ROUND,WHITE,b;143,6
00555902058,ROUND,PINK,b;992,6
00555902058,ROUND,WHITE,b;208,6
00555034458,ROUND,YELLOW,b;344,6
00555906667,ROUND,YELLOW,b;341,6
00555906667,ROUND,WHITE,b;342,6
00555906667,ROUND,PINK,b;343;,6
00555906458,ROUND,YELLOW,b;14,6
00555906458,ROUND,WHITE,b;143,6
51285008198,ROUND,YELLOW,b;977,6
51285008198,ROUND,BROWN,b;247,6
51285008498,ROUND,PINK,b;978,6
51285008498,ROUND,BROWN,b;247,6
00555905058,ROUND,WHITE,dp;021,6
00555905058,ROUND,GREEN,dp;331,6
00555905058,ROUND,BLUE,dp;022,6
00555904958,ROUND,WHITE,dp;543,6
00555904958,ROUND,GREEN,dp;331,6
00555904758,ROUND,PINK,dp;510,6
00555904758,ROUND,WHITE,dp;511,6
00555904758,ROUND,ORANGE,dp;512,6
00555904758,ROUND,GREEN,dp;519,6
00555912366,ROUND,PINK,b;992,6
00555912366,ROUND,WHITE,b;208,6
00555905167,ROUND,BROWN,b;333,6
00555905167,ROUND,ORANGE,b;332,6
00555905167,ROUND,PINK,b;335,6
00555905167,ROUND,WHITE,b;334,6
51285043165,ROUND,PINK,TV;076,6
51285043165,ROUND,PINK,TV;075,6
51285043165,ROUND,PURPLE,TV;074,6
51285043165,ROUND,YELLOW,TV;077,6
00093313482,ROUND,TURQUOISE,b;555,6
00093313482,ROUND,YELLOW,b;556,6
00093614882,ROUND,ORANGE,b;28,6
00093614882,ROUND,YELLOW,B;556,6
51285016288,ROUND,WHITE,G00,8
00093006456,ROUND,YELLOW,93;64,7
00093206406,ROUND,WHITE,TEVA;7231,8
00555070102,ROUND,PINK,b;701;150,9
00093205901,ROUND,YELLOW,B;90,9
00093506001,ROUND,WHITE,TV;307,6
60505025203,ROUND,WHITE,APO;TI;4,8
60505132309,ROUND,YELLOW,APO;PRA;80,11
60505265301,ROUND,WHITE,APO;T50,7
60505325503,ROUND,YELLOW,APO;LET;2;5,6
60505017009,ROUND,GREEN,APO;PRA;40,9
60505016909,ROUND,YELLOW,APO;PRA;20,7
51285004702,ROUND,YELLOW,b;47,6
00093206301,ROUND,ORANGE,93;V7,5
50844045344,ROUND,RED,44;453,7
50844011222,ROUND,RED,44;112,7
11822053201,ROUND,TURQUOISE,44;532,13
49035094012,ROUND,YELLOW,44;194,8
21130019812,ROUND,WHITE,44;198,9
11822018303,ROUND,WHITE,44;183,11
68196015914,ROUND,WHITE,44;159,11
59779052522,ROUND,WHITE,44;525,7
21130045008,ROUND,PINK,44;450,16
50844060001,ROUND,YELLOW,L,6
00093720298,ROUND,GREEN,TEVA;7202,11
00093576756,ROUND,WHITE,TEVA;5767,6
00093545462,ROUND,WHITE,b;53,6
64125013601,ROUND,WHITE,EPI;136,6
63304054005,ROUND,ORANGE,RG;11,11
63304053910,ROUND,WHITE,RG;10,7
23155022701,ROUND,WHITE,HP;227,12
00574010601,ROUND,WHITE,PAD;0106,8
00832030300,ROUND,BROWN,832;100,11
00781591401,ROUND,BROWN,SZ;202,10
00781591501,ROUND,BROWN,SZ;203,10
59148064023,ROUND,PINK,A;640;10,7
45802072162,ROUND,"WHITE, YELLOW",5029;5;120,11
00536308610,ROUND,YELLOW,AP;121,8
00781105310,ROUND,PURPLE,GG;929,10
31722030201,ROUND,WHITE,IG;302,9
47335073713,ROUND,WHITE,737,9
00185012801,ROUND,GREEN,E;128,6
00258400060,ROUND,WHITE,333,10
00832108200,ROUND,WHITE,832;BM2,7
00143117201,ROUND,WHITE,WW;172,6
00185077130,ROUND,PINK,E;771,7
10370010203,ROUND,WHITE,A102,9
29300018701,ROUND,YELLOW,UL;1,8
00186077760,ROUND,YELLOW,90;T,9
29300018901,ROUND,WHITE,UL;111,8
29300018801,ROUND,PINK,UL;11,8
00378473501,ROUND,WHITE,M;735,10
00115115101,ROUND,WHITE,E72,7
65597011290,ROUND,YELLOW,C;75,8
49884066109,ROUND,PINK,A;CL;032,10
65162075310,ROUND,WHITE,53;A,8
00186000831,ROUND,PINK,A;CG;008,7
16252052401,ROUND,WHITE,AR;50,7
47335073688,ROUND,WHITE,736,8
68462056301,ROUND,PINK,GX;CG7,7
62856024330,ROUND,YELLOW,ACIPHEX;20,8
43547033710,ROUND,GRAY,S;343,8
43547033810,ROUND,BLUE,S;344,8
43547033610,ROUND,RED,S;342,8
49884066009,ROUND,PINK,A;CH;016,7
00054014025,ROUND,WHITE,54;311,6
00378057701,ROUND,ORANGE,M;577,9
00904792760,ROUND,ORANGE,TCL;003,6
16729003515,ROUND,WHITE,AHI,6
13668010305,ROUND,ORANGE,10,9
00430017015,ROUND,WHITE,DF;7;5,8
60505020801,ROUND,RED,APO;5;12;5,6
00430017115,ROUND,ORANGE,DF;15,8
47781060730,ROUND,WHITE,607,10
43547027603,ROUND,YELLOW,HH;210,9
49884049401,ROUND,WHITE,LANOXIN;X3A,7
10702000601,ROUND,ORANGE,K;6,8
55494010010,ROUND,WHITE,,8
61442010301,ROUND,WHITE,CTI;103,10
49884070155,ROUND,WHITE,par;701,9
60793011601,ROUND,WHITE,KPI;116,7
68462040467,ROUND,RED,404;G,11
65597011390,ROUND,RED,C;77,8
00591039760,ROUND,WHITE,0397,11
00591039860,ROUND,WHITE,0398,11
62756052388,ROUND,BLUE,5,6
23155013525,ROUND,ORANGE,I63,10
45963034102,ROUND,WHITE,341,7
00310075430,ROUND,PINK,40;CRESTOR,12
52544022891,ROUND,WHITE,229;WATSON,6
52544022891,ROUND,BLUE,230;WATSON,6
52544094028,ROUND,WHITE,WATSON;942,5
52544094028,ROUND,GREEN,WATSON;P,5
52544094028,ROUND,BLUE,WATSON;941,5
52544026884,ROUND,BLUE,WATSON;270,6
52544026884,ROUND,WHITE,WATSON;268,6
52544029528,ROUND,WHITE,295;WATSON,6
52544095928,ROUND,WHITE,WATSON;960,5
52544095928,ROUND,BLUE,WATSON;961,5
52544095928,ROUND,BLUE,WATSON;962,5
52544095928,ROUND,GREEN,WATSON;P,5
00078059820,ROUND,WHITE,6,8
64125012710,ROUND,YELLOW,EP;127,8
31722020090,ROUND,WHITE,200;I;G,5
31722020290,ROUND,WHITE,202;IG,10
61442012110,ROUND,WHITE,CTI;121,6
61442012201,ROUND,WHITE,CTI;122,8
65162064110,ROUND,WHITE,AN;641,6
65162064210,ROUND,WHITE,AN;642,9
16729009010,ROUND,BLUE,F5,7
00527179001,ROUND,PINK,LCI;1790,8
13668013301,ROUND,PINK,33;5,11
68462023501,ROUND,ORANGE,G19;10,11
45963060009,ROUND,RED,F1,7
47335071481,ROUND,RED,714,7
00904025024,ROUND,WHITE,44;178,7
68180031101,ROUND,YELLOW,V11;LU,5
68180031201,ROUND,GREEN,V12;LU,7
00228259796,ROUND,ORANGE,R;597,7
76439030910,ROUND,WHITE,644,6
54505033210,ROUND,WHITE,CP;332,8
54505033105,ROUND,WHITE,CP;331,6
16729018417,ROUND,ORANGE,H;3,8
23155000310,ROUND,PINK,HP;3,10
23155000401,ROUND,PINK,HP;4,11
45802049858,ROUND,WHITE,L498,13
00378119001,ROUND,BLUE,M;G5,7
49884006501,ROUND,WHITE,K;400,8
00603318121,ROUND,WHITE,31;81;V,9
59762054102,ROUND,WHITE,GXL;5,8
59762054202,ROUND,WHITE,GXL;10,10
16729013916,ROUND,WHITE,5,8
16729014016,ROUND,WHITE,10,10
00054449625,ROUND,WHITE,54;293,6
49884056411,ROUND,YELLOW,Par;564,10
00054026913,ROUND,WHITE,54;573,6
49884056311,ROUND,BROWN,Par;563,10
49884056211,ROUND,WHITE,Par;562,9
52536025103,ROUND,ORANGE,H;009,9
59630065860,ROUND,WHITE,651,6
00781169501,ROUND,GREEN,GG;227,9
00781155601,ROUND,WHITE,GG;26,8
00054025422,ROUND,RED,54;857,10
00245021211,ROUND,PINK,US;5;212,7
23155006401,ROUND,WHITE,HP;64,9
23155007101,ROUND,WHITE,HP;71,8
43547022550,ROUND,WHITE,S;225,11
43386014028,ROUND,WHITE,n;01,6
23155010310,ROUND,WHITE,H;103,13
00054458111,ROUND,YELLOW,54;420,10
00536101801,ROUND,PINK,21;G,8
61442014101,ROUND,WHITE,CTI;141,6
44946101003,ROUND,WHITE,SCI;4,11
44946100903,ROUND,WHITE,SCI;1007,9
66869040490,ROUND,WHITE,4;KC,10
66869020490,ROUND,WHITE,2;KC,8
66869010490,ROUND,WHITE,1;KC,6
00378601501,ROUND,GRAY,M;O17,7
00378660501,ROUND,GREEN,M;O5,8
00378209901,ROUND,ORANGE,M;NE;34,10
00378385001,ROUND,PINK,M;P50,11
00378661001,ROUND,ORANGE,M;O10,8
43386016106,ROUND,WHITE,160;n,9
55111063960,ROUND,GRAY,I73,10
00378200393,ROUND,WHITE,M;P3,8
00378209701,ROUND,YELLOW,M;NE;17,10
00781104601,ROUND,WHITE,GG;18,6
55111016730,ROUND,WHITE,R;15;0167,10
00378130001,ROUND,ORANGE,M;LC;300,10
59762081201,ROUND,BLUE,KPI;241;CORGARD;80,11
42794001802,ROUND,WHITE,E;18,6
23155005101,ROUND,BROWN,HP;51,10
00591040501,ROUND,WHITE,WATSON;405,6
68462020901,ROUND,PINK,G;209,6
65862039010,ROUND,WHITE,5;E,5
00006391668,ROUND,YELLOW,650,8
00378240501,ROUND,PURPLE,M;T5,8
68462046160,ROUND,YELLOW,L;1,7
50458064065,ROUND,YELLOW,OMN;50,8
00597014030,ROUND,RED,D5,8
49702022813,ROUND,YELLOW,SV;572;50,9
00310013411,ROUND,YELLOW,ZESTRIL40;134,8
64896067151,ROUND,YELLOW,ZOMIG;2;5,7
68462050033,ROUND,WHITE,F11,8
68012030930,ROUND,WHITE,MX;9,10
68382011214,ROUND,YELLOW,Z;4,4
68382011505,ROUND,ORANGE,ZC76,8
68382011305,ROUND,RED,Z;6,4
57664074588,ROUND,YELLOW,745;C,6
43547027410,ROUND,BLUE,978;HH,8
00310027110,ROUND,YELLOW,SEROQUEL;100,9
43547026810,ROUND,WHITE,972;HH,8
00310027510,ROUND,PINK,SEROQUEL;25,6
00131326832,ROUND,WHITE,OS;304,11
00591034501,ROUND,WHITE,WATSON;345,11
00603506221,ROUND,GRAY,4942;V,9
00603506121,ROUND,GRAY,4941;V,7
00781104901,ROUND,WHITE,GG;109,11
00003421511,ROUND,PINK,5;4215,8
63402019310,ROUND,BLUE,S193,6
63402019110,ROUND,WHITE,S191,6
63402030230,ROUND,WHITE,L;20,6
23155004303,ROUND,WHITE,HP;43,7
68462049976,ROUND,WHITE,F7,7
00378016201,ROUND,WHITE,MYLAN;162,11
00781598801,ROUND,BROWN,SZ;788,12
29300024110,ROUND,WHITE,U;241,6
64125013801,ROUND,WHITE,EP;138,7
51079062006,ROUND,YELLOW,A;Z,8
00574011302,ROUND,WHITE,P113,13
00173075600,ROUND,"ORANGE, WHITE",LAMICTAL;XR;100,10
59762154001,ROUND,WHITE,G;1540;10,10
29300024310,ROUND,WHITE,U;243,11
00603210934,ROUND,WHITE,2109;V,8
00781107810,ROUND,WHITE,GG;L7,5
45963063401,ROUND,PINK,634,8
00078059920,ROUND,WHITE,8,10
00781139201,ROUND,YELLOW,GG;123,5
76439030810,ROUND,WHITE,10,6
63402030430,ROUND,WHITE,L;40,8
00228285311,ROUND,YELLOW,853,9
68462023301,ROUND,GREEN,G19,11
00228285011,ROUND,ORANGE,850,9
00228257196,ROUND,WHITE,R;571,7
47781010830,ROUND,WHITE,25,6
23155010210,ROUND,WHITE,H;102,11
16252054390,ROUND,WHITE,TN;4,8
00078051205,ROUND,BROWN,T;400;mg,12
00078051005,ROUND,YELLOW,T;100;mg,7
00603580128,ROUND,YELLOW,5904;V,14
60505251202,ROUND,WHITE,APO;FOS;40,8
00378453201,ROUND,WHITE,M;D;32,11
00603316232,ROUND,YELLOW,31;62;V,8
00378078191,ROUND,BLUE,M;753,8
55111062660,ROUND,WHITE,R;626,8
65862002901,ROUND,WHITE,3;0;A,6
33342003110,ROUND,WHITE,CL;2,5
65162052111,ROUND,WHITE,AN;521,8
65162054510,ROUND,WHITE,AN;545,10
13668014005,ROUND,WHITE,140;15,5
13668008030,ROUND,PINK,1080;5;MG,8
10370025702,ROUND,WHITE,A;257,7
00378628001,ROUND,YELLOW,G;DS;50,10
55111062501,ROUND,WHITE,R;625,6
00456151260,ROUND,BLUE,F;L,5
13668010210,ROUND,WHITE,5,7
51293061201,ROUND,BROWN,612,10
00781104701,ROUND,WHITE,GG;107,7
00378012701,ROUND,WHITE,M;127,8
00603548521,ROUND,PINK,54;85;V,9
43547027110,ROUND,PINK,975;HH,8
17478076610,ROUND,RED,AK,9
65162018810,ROUND,WHITE,IP188;250,10
00378710077,ROUND,YELLOW,KLX;170,9
00115423301,ROUND,GREEN,G;423,7
64727330001,ROUND,BROWN,RLC;N;1,7
00378113401,ROUND,WHITE,M;134,8
64980017802,ROUND,WHITE,CN;500,13
13668013201,ROUND,GREEN,32;2;5,8
00591252101,ROUND,WHITE,3969;WPI,9
62175030246,ROUND,BLUE,KU;7,7
68382011405,ROUND,WHITE,ZC75,6
00603615721,ROUND,ORANGE,61;48;V,8
76439010710,ROUND,BLUE,5,6
16571041110,ROUND,WHITE,P;250,11
00527179101,ROUND,ORANGE,LCI;1791,10
68382011714,ROUND,GREEN,ZC;78,11
64980013310,ROUND,WHITE,SL;81,6
13668027101,ROUND,PINK,271,10
45802042578,ROUND,ORANGE,93;7252,8
65862039110,ROUND,WHITE,7;E,6
00603615021,ROUND,ORANGE,61;50;V,10
16729002015,ROUND,WHITE,P;15,5
00781531006,ROUND,PINK,SZ;Z1,5
00781531306,ROUND,PINK,SZ;Z5,8
64764054311,ROUND,"WHITE, BROWN",15,9
50383017290,ROUND,WHITE,LC;77,13
00832030100,ROUND,BROWN,832;25,10
00054004421,ROUND,WHITE,54;757,8
16729017501,ROUND,BROWN,I5,11
53489017601,ROUND,WHITE,MP;47,6
00093703856,ROUND,BROWN,TV;7038,11
00185111160,ROUND,PINK,E;1111,12
10370010150,ROUND,WHITE,A;101,7
00536100410,ROUND,YELLOW,,7
00185014405,ROUND,YELLOW,E;144,10
00603211628,ROUND,ORANGE,2084;V,11
00143992701,ROUND,WHITE,WW;927,11
00054002821,ROUND,WHITE,54;521,6
65162057310,ROUND,YELLOW,AN;573,11
00430042014,ROUND,BLUE,WC;421,6
00430042014,ROUND,BROWN,WC;624,6
49884051410,ROUND,YELLOW,LANOXIN;Y3B,6
51991083801,ROUND,WHITE,CYP,7
49884023211,ROUND,WHITE,P;232,9
00378402201,ROUND,PINK,M;D;10,9
00378402101,ROUND,WHITE,M;D9,9
67253039150,ROUND,ORANGE,3626,9
00378071201,ROUND,WHITE,M;712,6
13668013401,ROUND,BROWN,34;10,11
51991047428,ROUND,WHITE,B;474,6
00603760901,ROUND,WHITE,93;912,6
00603760901,ROUND,BROWN,93;799,6
00603389919,ROUND,WHITE,35;78;V,8
31722020190,ROUND,WHITE,201;IG,7
23155000101,ROUND,PINK,HP;1,7
31722052530,ROUND,BLUE,H;37,7
31722052690,ROUND,BROWN,H;36,6
65862003099,ROUND,WHITE,3;1;A,8
29300012801,ROUND,ORANGE,U;128,6
54505033310,ROUND,WHITE,CP;333,10
67877029405,ROUND,WHITE,121,13
16729003410,ROUND,YELLOW,LT,6
31722055190,ROUND,WHITE,161;H,7
00597015290,ROUND,YELLOW,S;10,9
42794001902,ROUND,WHITE,19,7
76439014111,ROUND,WHITE,12,10
76439014090,ROUND,WHITE,11,8
68462022301,ROUND,PINK,223,10
64376065501,ROUND,WHITE,B;P;655,6
23155007001,ROUND,WHITE,HP;70,6
16729003101,ROUND,ORANGE,AHI;M23,13
00378190301,ROUND,WHITE,MH;3;M,10
59762081101,ROUND,BLUE,KPI;207;CORGARD;40,10
64727329901,ROUND,BROWN,N;050,6
55111015330,ROUND,WHITE,R;153,7
55111015430,ROUND,YELLOW,R;154,7
68462015813,ROUND,WHITE,G;8,8
57237007710,ROUND,WHITE,5;E,5
16729002215,ROUND,WHITE,PIO;45,8
16729002116,ROUND,WHITE,PIO;30,7
51293080201,ROUND,BROWN,PY;2,10
13668018490,ROUND,YELLOW,84,7
64764054430,ROUND,"WHITE, ORANGE",30,12
00054474225,ROUND,WHITE,54;339,5
00054001829,ROUND,WHITE,54;760,9
00169008281,ROUND,YELLOW,,6
00603764201,ROUND,BLUE,93;748,6
00603764201,ROUND,GREEN,93;743,6
65162074510,ROUND,WHITE,AN;745,6
65162054410,ROUND,WHITE,AN;44,6
00603548321,ROUND,BLUE,54;83;V,7
55111024901,ROUND,WHITE,R;1,6
55111018901,ROUND,WHITE,R;5,12
55111016901,ROUND,WHITE,R;2,7
00574024001,ROUND,WHITE,P;240,6
27241000250,ROUND,ORANGE,RI1,5
27241000350,ROUND,ORANGE,RI2,7
43547027210,ROUND,PURPLE,976;HH,8
43547026910,ROUND,YELLOW,973;HH,8
43547027310,ROUND,BROWN,977;HH,8
43547027010,ROUND,GREEN,974;HH,8
00378604328,ROUND,WHITE,M;RN,7
00378604428,ROUND,WHITE,M;RN1,10
00378604628,ROUND,GREEN,M;RN3,10
60505372301,ROUND,WHITE,APO;RZ;5,7
51991036378,ROUND,WHITE,10,9
53746051501,ROUND,BROWN,AN;515,11
16729015615,ROUND,RED,SI,5
63304009811,ROUND,WHITE,RI;62,7
63304009711,ROUND,WHITE,RI;61,6
00074455290,ROUND,WHITE,SYNTHROID;50,7
68382013905,ROUND,WHITE,ZD;15,7
68462015310,ROUND,YELLOW,G;50,8
69097012212,ROUND,WHITE,122;C,6
00603616032,ROUND,WHITE,61;60;V,9
60505265401,ROUND,WHITE,APO;T100,10
68180056801,ROUND,RED,LU;H03,8
65597011730,ROUND,RED,C;55,10
60505345406,ROUND,YELLOW,APO;TR;20,6
00555095202,ROUND,ORANGE,952;5;b,10
00555095302,ROUND,PINK,953;10;b,10
00093527701,ROUND,WHITE,93;5277,7
00093527601,ROUND,YELLOW,93;5276,7
00093527501,ROUND,BLUE,93;5275,7
00555038102,ROUND,WHITE,381;b,6
00555038202,ROUND,WHITE,382;b,8
00555077702,ROUND,ORANGE,b;777;1;5,8
63459054828,ROUND,WHITE,8;C,8
00555009696,ROUND,WHITE,b;96;1;2,10
00555070284,ROUND,PINK,b;702;300,11
00555077502,ROUND,BLUE,b;775;7;1;2,8
00555076202,ROUND,WHITE,5;dp,6
00555076402,ROUND,BLUE,1;0;dp,9
00555076502,ROUND,ORANGE,12;5;d;p,7
00555076702,ROUND,ORANGE,2;0;dp,9
00555076802,ROUND,ORANGE,3;0;;dp,10
63459054128,ROUND,WHITE,1;C,6
63459054228,ROUND,WHITE,2;C,8
63459054428,ROUND,WHITE,4;C,8
63459054628,ROUND,WHITE,6;C,8
00555009496,ROUND,WHITE,b;94;1;8,10
00555009596,ROUND,WHITE,b;95;1;4,10
00555009796,ROUND,WHITE,b;97;1,10
00555009896,ROUND,WHITE,b;98;2,10
00093005001,ROUND,WHITE,2;TV;50,10
00172392660,ROUND,YELLOW,3926;TEVA,8
00172392760,ROUND,BLUE,3927;TEVA,8
00093015001,ROUND,WHITE,3;TV;150,10
00093035001,ROUND,WHITE,4;93;350,10
00172392560,ROUND,WHITE,3925;TEVA,8
00093083301,ROUND,GREEN,833;TEVA,8
00093083401,ROUND,WHITE,834;TEVA,8
00093553756,ROUND,BLUE,93;E7,6
00093553801,ROUND,WHITE,93;E8,6
00093516101,ROUND,WHITE,5161,11
00093553901,ROUND,BLUE,93;E9,6
00093007301,ROUND,PINK,TEVA;73,7
00093007401,ROUND,WHITE,TEVA;74,7
65862057190,ROUND,PINK,I;8,9
00093578756,ROUND,PINK,TEVA;5787,8
00093207001,ROUND,WHITE,590;TV,7
00093206701,ROUND,WHITE,TV;598;8,10
00093727205,ROUND,WHITE,TEVA;7272,7
00093780756,ROUND,WHITE,TV;7807,11
00093703756,ROUND,YELLOW,TV;7037,11
00093781056,ROUND,YELLOW,TV;7810,11
00093727198,ROUND,WHITE,TEVA;7271,7
00093758156,ROUND,YELLOW,TV;7581,6
00093758256,ROUND,WHITE,TV;7582,8
00093758356,ROUND,PINK,TV;7583,9
00093743298,ROUND,PINK,7432;TV,10
00093274865,ROUND,ORANGE,TEVA;2662,9
00093769056,ROUND,YELLOW,TV;J2,10
00093769256,ROUND,BROWN,TV;J4,13
00093769156,ROUND,YELLOW,TV;J3,10
00093769356,ROUND,YELLOW,TV;J5,13
51285012797,ROUND,PINK,b;978,5
51285012058,ROUND,WHITE,dp;021,6
51285012058,ROUND,GREEN,dp;331,6
51285012058,ROUND,YELLOW,dp;457,6
51285013197,ROUND,YELLOW,b;977,5
51285012570,ROUND,YELLOW,b;977,5
51285012570,ROUND,BROWN,b;247,6
51285012870,ROUND,PINK,b;978,5
51285012870,ROUND,BROWN,b;247,6
51285012998,ROUND,PINK,b;978,5
51285012998,ROUND,BROWN,b;247,6
51285012698,ROUND,YELLOW,b;977,5
51285012698,ROUND,BROWN,b;247,5
00093532862,ROUND,YELLOW,b;977,5
00093532862,ROUND,BROWN,b;247,6
00093309829,ROUND,ORANGE,TEVA;7389,9
00093309956,ROUND,YELLOW,TEVA;7390,9
00093310056,ROUND,WHITE,TEVA;7391,9
00555039202,ROUND,WHITE,382;barr,8
00093526129,ROUND,WHITE,93;A2,6
00093526018,ROUND,WHITE,93;A1,6
51672402201,ROUND,WHITE,T52,9
60505285001,ROUND,YELLOW,APO;ALF;10,7
64380075806,ROUND,WHITE,P210;25,6
16714004211,ROUND,ORANGE,N021,11
16714004112,ROUND,WHITE,N020,8
00456046101,ROUND,BROWN,,10
00527133010,ROUND,WHITE,LCI;1330,9
45963014130,ROUND,WHITE,141,8
16729018201,ROUND,ORANGE,H;1,5
64380073406,ROUND,ORANGE,25,8
64380073506,ROUND,ORANGE,50,10
00781593992,ROUND,PINK,MC;32,8
00185012360,ROUND,WHITE,E;123,7
61442032205,ROUND,ORANGE,YS;02,7
33342006010,ROUND,PINK,L;11,10
00078056845,ROUND,YELLOW,N;C;CG,9
10702000710,ROUND,YELLOW,K7,8
00781178901,ROUND,PINK,GG;739,10
00378247401,ROUND,WHITE,M;D5,8
16714037404,ROUND,WHITE,L124,11
53489033001,ROUND,YELLOW,MP;4,6
43199003801,ROUND,WHITE,CL38;200,10
43199003701,ROUND,ORANGE,CL37;100,8
16714037304,ROUND,WHITE,L123,9
53489033201,ROUND,GREEN,MP;79,9
62756051183,ROUND,YELLOW,511,6
52544027928,ROUND,WHITE,15;30;WATSON,6
52544027928,ROUND,ORANGE,WATSON;P1,6
00603421321,ROUND,WHITE,3974;V,10
00603421221,ROUND,WHITE,3973;V,8
00603421132,ROUND,WHITE,3972;V,6
62756043088,ROUND,WHITE,430,10
00378001401,ROUND,ORANGE,M;14,6
00603448528,ROUND,WHITE,4211;V,13
65862000899,ROUND,WHITE,A;12,11
13811064810,ROUND,PINK,ET1,8
52544093628,ROUND,WHITE,WATSON;937,6
52544093628,ROUND,ORANGE,WATSON;938,6
52544093628,ROUND,ORANGE,WATSON;939,6
52544093628,ROUND,GREEN,WATSON;P,6
68462030584,ROUND,YELLOW,305;G,6
00378551093,ROUND,YELLOW,M;OE1,6
00378035301,ROUND,WHITE,M;NE;30,9
23155005419,ROUND,YELLOW,I53,7
00781555431,ROUND,PINK,SZ;74,9
52544024728,ROUND,BLUE,WPI;526,5
52544024728,ROUND,GREEN,WPI;P,5
00378354505,ROUND,BROWN,M;545,10
53489038601,ROUND,WHITE,2;5;MP;84,7
53489038701,ROUND,WHITE,10;MP;89,7
16714041702,ROUND,WHITE,L;230,10
00591046201,ROUND,PINK,Watson;462,8
00378459577,ROUND,WHITE,M;MT1,7
55111046705,ROUND,WHITE,M;2,9
65580064471,ROUND,BLUE,644;5,6
00603506321,ROUND,GRAY,4943;V,9
00054009725,ROUND,ORANGE,54;331,8
00054009825,ROUND,ORANGE,54;515,10
00310610590,ROUND,PINK,5;4215,8
50458019100,ROUND,WHITE,O;180;35,5
50458019100,ROUND,BLUE,O;215;35,5
50458019100,ROUND,BLUE,O;250;35,5
50458019100,ROUND,GREEN,O;M;P,5
50458025100,ROUND,WHITE,O;M;180,5
50458025100,ROUND,BLUE,O;M;215,5
50458025100,ROUND,BLUE,O;M;250,5
50458025100,ROUND,GREEN,O;M;P,5
50458019700,ROUND,BLUE,O;250;35,5
50458019700,ROUND,GREEN,O;M;P,5
51862017212,ROUND,PINK,172,6
47335063768,ROUND,WHITE,637,8
00378356701,ROUND,WHITE,M;A7,8
00603211033,ROUND,WHITE,2110;V,10
65162000750,ROUND,WHITE,IP;7,8
00603002632,ROUND,YELLOW,A,7
00378100501,ROUND,YELLOW,A;Z,8
29300024210,ROUND,WHITE,U;242,8
00781522010,ROUND,WHITE,GG;L7,6
49884065809,ROUND,WHITE,A;CF;004,7
00591354376,ROUND,WHITE,WPI;867,11
16729002310,ROUND,WHITE,B;50,7
43547033510,ROUND,WHITE,S;341,8
00378043501,ROUND,BLUE,M;435,12
60505020901,ROUND,RED,APO;10;25,8
00378007601,ROUND,BROWN,M;76,8
49884068505,ROUND,WHITE,R;269,8
68462043518,ROUND,WHITE,435,10
00456202001,ROUND,WHITE,F;L;20,10
49884000901,ROUND,BLUE,Par;009,8
62175010601,ROUND,WHITE,10;KU;106,7
13811062710,ROUND,WHITE,627,8
23155014801,ROUND,WHITE,HP;148,7
49884002001,ROUND,WHITE,Par;020,8
64125014001,ROUND,WHITE,EP;140,10
42806004801,ROUND,WHITE,E48,7
00378313101,ROUND,WHITE,M;G31,10
45963063504,ROUND,YELLOW,635,8
51293061101,ROUND,BROWN,611,7
68382077601,ROUND,YELLOW,K;TAB,11
13668009190,ROUND,WHITE,91,5
00245007011,ROUND,YELLOW,USL;070,10
33342003510,ROUND,WHITE,CL;6,10
00591246705,ROUND,GREEN,WPI;2228,6
00781523492,ROUND,BROWN,HLP;40,11
00378200593,ROUND,ORANGE,M;P5,8
60505311103,ROUND,WHITE,APO;OLA;5,8
60505311003,ROUND,WHITE,APO;OLA;2;5,6
50383056510,ROUND,WHITE,500;P;T,12
60505311303,ROUND,WHITE,APO;OLA;10,11
00054011225,ROUND,WHITE,54;715,10
00078059720,ROUND,WHITE,4,7
13668009590,ROUND,WHITE,9;5,10
00378190101,ROUND,WHITE,MH;1;M,6
00187170405,ROUND,YELLOW,VRX;405;MEPHYTON,6
29300012410,ROUND,YELLOW,UL;7;5,7
